user_id,location,age
168275,"london, kentucky, usa",21.0
182212,"socorro, new mexico, usa",24.0
196812,"vancouver, british columbia, canada",
204782,"north saanich, british columbia, canada",
209204,"washington, dc, usa",37.0
209375,"mountain view, california, usa",
277984,"hutchinson, minnesota, usa",
276213,"saint louis, missouri, usa",33.0
108213,"cape may, new jersey, usa",55.0
12965,"nishinomiya, hyogo, japan",25.0
187378,"utrecht, utrecht, netherlands",32.0
135607,"portland, oregon, usa",
247521,"new york, new york, usa",25.0
54617,"euless, texas, usa",37.0
61448,"pickerington, ohio, usa",
64783,"fontana, california,",
125027,"lancaster, pennsylvania, usa",54.0
129114,"san diego, california, usa",40.0
135280,"midland, michigan, usa",18.0
137524,"canberra, australian capital territory, australia",33.0
141994,"lawrenceville, georgia, usa",30.0
170379,"lakeland, florida, usa",
193502,"grayslake, ,",64.0
235864,"toronto, ontario, canada",35.0
267259,"richmond, british columbia, canada",43.0
139136,"victoria, ,",
183091,"albuerque, new mexico, usa",29.0
233798,"calgary, alberta, canada",17.0
265244,"springfield, ohio, usa",22.0
27888,"tomball, texas, usa",
57261,"some town in brabant, noord-brabant, netherlands",20.0
140341,"atlanta, georgia, usa",15.0
180754,"new york, new york, usa",
30094,"san rafael, california, usa",44.0
70791,"washington, dc, usa",37.0
114306,"windsor, ontario, canada",43.0
151928,"petaluma, california, usa",52.0
194556,"san jose, california, usa",
257676,"houston, texas, usa",27.0
25604,"grand blanc, michigan, usa",
115791,"los altos, california, usa",
57863,"salina, kansas, usa",42.0
226752,"san jose, california, usa",41.0
250899,"durham, north carolina, usa",
234714,"haverhill, massachusetts, usa",25.0
204366,"traverse city, michigan, usa",18.0
206026,"cape may, new jersey, usa",
117740,"lakeland, florida, usa",36.0
245215,"college station, texas, usa",44.0
133958,"highland heights, kentucky, usa",53.0
220307,"edmonton, alberta, canada",33.0
35144,"galveston, texas, usa",69.0
64765,"new york, new york, usa",
104053,"lake zurich, illinois, usa",44.0
116288,"tempe, arizona, usa",
131564,"maplewood, new jersey, usa",39.0
164140,"seattle, washington, usa",25.0
253375,"fairfield, connecticut, usa",40.0
108747,"queen charlotte city, british columbia, canada",
129316,"warsaw, n/a, poland",36.0
144967,"hamilton, ontario, canada",
166753,"lawrenceville, georgia, usa",
179797,"lino lakes, minnesota, usa",43.0
210223,"chicago, illinois, usa",22.0
261185,"las vegas, nevada, usa",27.0
268292,"brownsville, ,",23.0
73837,"hillsboro, oregon, usa",
162473,"waterloo, ontario, canada",29.0
11844,"rozelle, new south wales, australia",
14201,"houston, texas, usa",44.0
26579,"woodridge, illinois, usa",
60631,"huntington beach, california, usa",
70864,"arlington, massachusetts, usa",45.0
128962,"calgary, alberta, canada",18.0
132716,"kekaha, hawaii, usa",61.0
153424,"yellowknife, , canada",18.0
196527,"roma, ,, italy",61.0
277923,"oakland, california, usa",
230079,"milton, massachusetts, usa",
75875,"houston, texas, usa",24.0
151071,"cambridge, massachusetts, usa",32.0
265500,"pensacola, florida, usa",38.0
202738,"puako, hawaii, usa",
18519,"san diego, california, usa",
164076,"richmond, ,",
173930,"shrewsbury, massachusetts, usa",
236621,"cary, north carolina, usa",34.0
12945,"kitchener, ontario, canada",30.0
9568,"wichita, kansas, usa",44.0
42999,"marion, ,",
93872,"new york, new york, usa",21.0
105313,"minneapolis, minnesota, usa",
119418,"binghamton, new york, usa",
123733,"houston, texas, usa",34.0
163329,"bellingham, washington, usa",
167592,"houston, ,",
226341,"honolulu, hawaii, usa",18.0
67829,"richmond, virginia, usa",26.0
143388,"las vegas, nevada, usa",
147528,"regina, saskatchewan, canada",
201714,"colton, california, usa",29.0
1585,"albuquerque, new mexico, usa",29.0
45641,"vergennes, ,",
72770,"brisbane, queensland, australia",32.0
111390,"key colony beach, florida, usa",
130710,"grinnell, iowa, usa",34.0
144186,"omaha, nebraska, usa",21.0
147649,"paris, n/a, france",25.0
215787,"lille, nord, france",27.0
229386,"huntingdale, victoria, australia",48.0
248580,"olympia, washington, usa",18.0
268584,"council bluffs, iowa, usa",
44021,"doylestown, pennsylvania, usa",
5665,"orlando, florida, usa",40.0
90712,"barrie, ontario, canada",
115874,"auckland, n/a, new zealand",59.0
148863,"sussex, wisconsin, usa",
162775,"red deer, alberta, canada",
27363,"leicester, england, united kingdom",30.0
196709,"etobicoke, ontario, canada",31.0
213703,"versailles, kentucky, usa",49.0
64271,"westminster, colorado, usa",
115759,"binghamton, new york, usa",39.0
184272,"wyoming, michigan, usa",
224105,"kitchener, ontario, canada",54.0
234465,"bronx, new york, usa",25.0
187029,"ardmore, oklahoma, usa",55.0
221524,"olympia, washington, usa",28.0
222788,"boulder, colorado, usa",23.0
232611,"vancouver, british columbia, canada",
37030,"la monte, missouri, usa",42.0
197913,"san jose, california, usa",22.0
212697,"santa rosa, california, usa",18.0
250933,"medford, oregon, usa",16.0
32678,"nijmegen, gelderland, netherlands",24.0
112199,"union, kentucky, usa",72.0
229734,"silver spring, maryland, usa",
257362,"bremerton, washington, usa",57.0
138045,"carrollton, texas, usa",
251152,"shreveport, louisiana, usa",32.0
73893,"raleigh, north carolina, usa",27.0
135869,"gibsonia, pennsylvania, usa",46.0
177573,"richmond, virginia, usa",
22200,"new delhi, delhi, india",36.0
22809,"champaign, illinois, usa",25.0
24515,"jacksonville, florida, usa",28.0
45701,"canton, michigan, usa",
49262,"san diego, california, usa",26.0
57229,"metairie, ,",57.0
57713,"silver spring, maryland, usa",52.0
95511,"minneapolis, minnesota, usa",
116070,"lexington, kentucky, usa",25.0
156642,"richfield, minnesota, usa",37.0
167056,"sarasota (but ybor city has a better name), florida, usa",21.0
181736,"west chester, pennsylvania, usa",32.0
186533,"toronto, ontario, canada",33.0
207636,"arlington, virginia, usa",29.0
216260,"new brunswick, new jersey, usa",
220945,"irving, texas, usa",36.0
241949,"fort worth, texas, usa",41.0
193533,"la crescenta, california, usa",50.0
223034,"toronto, ontario, canada",
251641,"delafield, wisconsin, usa",
168092,"lavalette, west virginia, usa",36.0
117609,"norman, oklahoma, usa",52.0
197548,"st. louis, missouri, usa",52.0
207450,"bel aire, kansas, usa",
218240,"savage, minnesota, usa",35.0
7418,"multiple, traveling nurse do 3 months at a time all over us, usa",
154182,"new waverly, texas, usa",36.0
47030,"n/a, channel islands, guernsey",35.0
58426,"houghton, michigan, usa",26.0
84700,"kingston, ontario, canada",60.0
128574,"carlstadt, new jersey, usa",
131039,"allentown, pennsylvania, usa",
204507,"o`leary, prince edward island, canada",36.0
260840,"missoula, montana, usa",35.0
11521,"st. louis, missouri, usa",24.0
169450,"sturgis, michigan, usa",31.0
233119,"lakeville, minnesota, usa",27.0
30746,"sturgis, kentucky, usa",
98322,"st. petersburg, florida, usa",40.0
79961,"hickory, north carolina, usa",23.0
110979,"fredericton, new brunswick, canada",51.0
104795,"barnwell, south carolina, usa",
223990,"gallatin, tennessee, usa",30.0
250080,"rensselaer, new york, usa",50.0
70538,"asheville, north carolina, usa",35.0
87402,"ferguson, missouri, usa",
121482,"houston, texas, usa",60.0
138744,"middlesex, vermont, usa",
223143,"ottawa (kanata), ontario, canada",
256732,"white lake, michigan, usa",
277171,"tilton, new hampshire, usa",54.0
85280,"minneapolis, minnesota, usa",38.0
135185,"minneapolis, minnesota, usa",51.0
156274,"charleston, west virginia, usa",31.0
166569,"grove city, ohio, usa",
15040,"setúbal, setúbal, portugal",29.0
18850,"berlin, berlin, germany",28.0
11192,"worms, rheinland-pfalz, germany",49.0
79933,"leonberg, baden-wuerttemberg, germany",38.0
125224,"düren, nordrhein-westfalen, germany",21.0
226996,"tübingen, baden-württemberg, germany",35.0
261214,"bielefeld, nordrhein-westfalen, germany",47.0
80754,"duisburg, nordrhein-westfalen, germany",26.0
133567,"frankfurt am main, hessen, germany",57.0
170128,"mainz, rheinland-pfalz, germany",24.0
215543,"karlsruhe, baden-wuerttemberg, germany",23.0
242414,"cologne, nordrhein-westfalen, germany",24.0
261307,"regensdorf, n/a, switzerland",31.0
66423,"braunschweig, niedersachsen, germany",32.0
98656,"thun, bern, switzerland",30.0
214673,"basel, n/a, switzerland",28.0
215545,"biebertal, hessen, germany",41.0
23271,"stuttgart, baden-wuerttemberg, germany",
61762,"paderborn, nordrhein-westfalen, germany",35.0
67358,"mrytle beach, south carolina, usa",
150045,"hialeah, florida, usa",
16383,"sheffield, england, united kingdom",24.0
45305,"monmouth junction, new jersey, usa",33.0
47581,"london, england, united kingdom",35.0
159863,"bury st edmunds, suffolk, united kingdom",60.0
220958,"london, london, united kingdom",
23079,"daventry, england, united kingdom",30.0
52676,"clematis, victoria, australia",48.0
58834,"box hill north, victoria, australia",56.0
111238,"sydney, new south wales, australia",25.0
122046,"boston, massachusetts, usa",
167478,"perth, western australia, australia",28.0
174256,"brighton & hove, england, united kingdom",57.0
190292,"wick, scotland, united kingdom",29.0
193664,"cambridge, cambridgeshire, united kingdom",16.0
61524,"prince george, british columbia, canada",25.0
105100,"bristol, england, united kingdom",38.0
36718,"bayswater, western australia, australia",25.0
200093,"manchester, greater manchester, united kingdom",55.0
239004,"delta, british columbia, canada",
39974,"kibbutz ramat yohanan, n/a, israel",26.0
182025,"westminster, colorado, usa",26.0
6092,"weybridge, surrey, united kingdom",
46293,"almonte, ontario, canada",38.0
277562,"tonbridge, kent, united kingdom",22.0
165576,"landenberg, pennsylvania, usa",22.0
88813,"mississauga, ontario, canada",21.0
147975,"escondido, california, usa",
153032,"albuquerque, new mexico, usa",14.0
156736,"north dighton, massachusetts, usa",33.0
204448,"diamondhead, mississippi, usa",
268451,"west chester, pennsylvania, usa",
159308,"kuala lumpur, kuala lumpur, malaysia",34.0
22885,"stratford, england, united kingdom",30.0
127993,"middlesbrough, england, united kingdom",30.0
3326,"bonn, nordrhein-westfalen, germany",37.0
35954,"augsburg, bayern, germany",24.0
45943,"geretsried, bayern, germany",24.0
166055,"clausthal-zellerfeld, niedersachsen, germany",24.0
237900,"mutterstadt, rheinland-pfalz, germany",27.0
56383,"waghäusel, baden-wuerttemberg, germany",46.0
78773,"rainau, baden-wuerttemberg, germany",19.0
19970,"san diego, california, usa",
171972,"welland, ontario, canada",19.0
229498,"toronto, ontario, canada",
247537,"austin, texas, usa",
6398,"dallas, texas, usa",20.0
110235,"sydney, new south wales, australia",22.0
139912,"montreal, quebec, canada",
225065,"garland, texas, usa",21.0
225542,"easley, south carolina, usa",
261920,"calgary, ,",
147037,"toronto, ontario, canada",35.0
166891,"los angeles, ,",
244452,"carmichael, california, usa",61.0
219280,"liberty hill, texas, usa",38.0
2399,"kent, ohio, usa",32.0
75551,"naugatuck, connecticut, usa",31.0
193352,"mitchell, south dakota, usa",
67375,"mankato, minnesota, usa",41.0
49177,"carlisle, pennsylvania,",
84727,"king george, virginia, usa",58.0
148192,"san diego, california, usa",50.0
219208,"tampere, pirkanmaa, finland",26.0
265626,"la crosse, wisconsin, usa",37.0
41138,"carrollton, georgia, usa",38.0
266515,"falls church, virginia, usa",
275318,"klamath falls, oregon, usa",49.0
14573,"newburgh, new york, usa",19.0
121424,"mason, ohio, usa",7.0
238921,"albany, new york, usa",
64320,"st. louis, missouri, usa",
164519,"atlanta, georgia, usa",
228336,"seattle, ,",
275531,"little rock, arkansas, usa",
153996,"greensboro, north carolina, usa",
178570,"mississauga, ontario, canada",43.0
231048,"decatur, georgia, usa",
261522,"brooklyn, new york, usa",
121120,"hartford, connecticut, usa",31.0
70189,"wonder lake, illinois, usa",34.0
149136,"springfield, missouri, usa",
224439,"alamosa, colorado, usa",18.0
244421,"mount vernon, washington, usa",46.0
105956,"vancouver, british columbia, canada",30.0
15046,"sydney, nova scotia, canada",25.0
33461,"ypsilanti, michigan, usa",21.0
90300,"bobcaygeon, ,",
154592,"columbus, indiana, usa",
5746,"los angeles, california, usa",
110988,"rapid city, south dakota, usa",21.0
56442,"victoria, british columbia, canada",
124096,"san jose, california, usa",34.0
60412,"coraopolis, pennsylvania, usa",
171045,"foster city, ,",44.0
116836,"wheaton, illinois, usa",
186238,"san marcos, ,",
257655,"victoria, british columbia, canada",35.0
199075,"manchester, england, united kingdom",37.0
232579,"chicago, illinois, usa",38.0
20448,"new bern, north carolina, usa",
24401,"florence, toscana, italy",38.0
41245,"tucson, arizona, usa",
94978,"hoover, alabama, usa",62.0
102958,"boaz, alabama, usa",34.0
139222,"hooksett, new hampshire, usa",
156575,"tampere, pirkanmaa, finland",41.0
182154,"toronto, ontario, canada",
185664,"kingston, ontario, canada",
201636,"weeki wachee, florida, usa",48.0
271173,"n. las vegas, nevada, usa",
94290,"cáceres, cáceres, spain",22.0
109197,"atlanta, georgia, usa",32.0
159428,"orono, minnesota, usa",47.0
237313,"edmonton, alberta, canada",51.0
64743,"punta gorda, florida, usa",65.0
254376,"memphis, tennessee, usa",
159854,"westport, connecticut, usa",
196085,"san antonio, texas, usa",47.0
101513,"falls church, virginia, usa",39.0
222884,"st. peters, missouri, usa",19.0
11399,"brisbane, ,",
116787,"st paul, minnesota, usa",
212226,"north west, dc, usa",16.0
16012,"union grove, wisconsin, usa",55.0
40647,"derby, derbyshire, united kingdom",40.0
258083,"edmond, oklahoma, usa",
275758,"cary, north carolina, usa",
62747,"vermillion, south dakota, usa",
36621,"victoria, british columbia, canada",
86472,"carouge, suisse romande, switzerland",67.0
117738,"carlsbad, california, usa",
153947,"minneapolis, minnesota, usa",56.0
177861,"vancouver, ,",
214212,"merlin, oregon, usa",78.0
33345,"elk grove, california, usa",49.0
116310,"louisville, kentucky, usa",35.0
208502,"freehold, new jersey, usa",53.0
249791,"york, pennsylvania, usa",38.0
277879,"st. thomas, ontario, canada",40.0
30245,"houston, texas, usa",41.0
93615,"washington, michigan, usa",
69341,"victoria, british columbia, canada",36.0
97636,"milwaukie, oregon, usa",50.0
166327,"tigard, ,",66.0
202246,"new london, missouri, usa",56.0
213518,"seattle, washington, usa",42.0
269701,"cleveland, ohio, usa",
74871,"kaysville, utah, usa",49.0
86569,"nashville, indiana, usa",
160939,"montreal, quebec, canada",25.0
165697,"pittsburgh, pennsylvania, usa",30.0
247998,"colorado springs, colorado, usa",52.0
139575,"charleston, south carolina, usa",42.0
230968,"ormond beach, florida, usa",57.0
65913,"grove city, pennsylvania, usa",48.0
182088,"vienna, vienna, austria",21.0
206300,"london, england, united kingdom",
121620,"palm desert, california, usa",
195488,"joliet, illinois, usa",38.0
57612,"swansea, wales, united kingdom",34.0
79680,"berlin, berlin, germany",26.0
244892,"nottingham, nottinghamshire, united kingdom",
270195,"north vancouver, british columbia, canada",24.0
67079,"london, england, united kingdom",35.0
2996,"milan, lombardia, italy",21.0
6492,"edmonton, alberta, canada",35.0
10946,"ajax, ontario, canada",
